clinic_id,month,total_visits,available_doctors,available_nurses,available_beds,power_availability_days,rainfall_mm,avg_temperature_c,source
NGA-005229,2024-04,48,0,0,15,30,49.0,27.0,synthetic_ng_v1
NGA-005229,2024-05,50,0,0,15,20,73.2,29.7,synthetic_ng_v1
NGA-005229,2024-06,42,0,0,15,23,97.3,26.6,synthetic_ng_v1
NGA-005229,2024-07,48,0,0,15,20,56.4,30.1,synthetic_ng_v1
NGA-005229,2024-08,42,0,0,15,18,47.8,28.4,synthetic_ng_v1
NGA-005229,2024-09,36,0,0,15,28,36.6,31.1,synthetic_ng_v1
NGA-005229,2024-10,40,0,0,15,28,57.7,29.4,synthetic_ng_v1
NGA-005229,2024-11,32,0,0,15,24,26.4,30.2,synthetic_ng_v1
NGA-005229,2024-12,23,0,0,15,21,19.4,28.8,synthetic_ng_v1
NGA-038928,2020-01,55,1,2,12,29,68.4,29.0,synthetic_ng_v1
NGA-038928,2020-02,69,1,2,12,20,24.6,31.6,synthetic_ng_v1
NGA-038928,2020-03,61,1,2,12,28,26.2,28.5,synthetic_ng_v1
NGA-038928,2020-04,57,1,2,12,30,60.0,28.2,synthetic_ng_v1
NGA-038928,2020-05,68,1,2,12,23,43.9,28.6,synthetic_ng_v1
NGA-038928,2020-06,53,1,2,12,27,48.4,33.5,synthetic_ng_v1
NGA-038928,2020-07,54,1,2,12,24,61.6,30.2,synthetic_ng_v1
NGA-038928,2020-08,47,1,2,12,30,53.6,27.5,synthetic_ng_v1
NGA-038928,2020-09,50,1,2,12,21,20.0,28.3,synthetic_ng_v1
NGA-038928,2020-10,46,1,2,12,20,32.4,32.3,synthetic_ng_v1
NGA-038928,2020-11,39,1,2,12,27,46.3,33.2,synthetic_ng_v1
NGA-038928,2020-12,49,1,2,12,15,37.0,32.6,synthetic_ng_v1
NGA-038928,2021-01,55,1,2,12,25,31.2,34.2,synthetic_ng_v1
NGA-038928,2021-02,55,1,2,12,26,53.3,24.4,synthetic_ng_v1
NGA-038928,2021-03,63,1,2,12,23,19.1,29.2,synthetic_ng_v1
NGA-038928,2021-04,62,1,2,12,20,49.0,33.1,synthetic_ng_v1
NGA-038928,2021-05,65,1,2,12,25,0.0,28.2,synthetic_ng_v1
NGA-038928,2021-06,62,1,2,12,20,153.6,29.6,synthetic_ng_v1
NGA-038928,2021-07,52,1,2,12,25,65.7,27.9,synthetic_ng_v1
NGA-038928,2021-08,59,1,2,12,25,86.0,30.3,synthetic_ng_v1
NGA-038928,2021-09,55,1,2,12,24,117.0,30.1,synthetic_ng_v1
NGA-038928,2021-10,51,1,2,12,18,30.8,32.3,synthetic_ng_v1
NGA-038928,2021-11,61,1,2,12,20,31.7,31.2,synthetic_ng_v1
NGA-038928,2021-12,49,1,2,12,24,45.8,29.4,synthetic_ng_v1
NGA-038928,2022-01,38,1,2,12,28,43.6,30.1,synthetic_ng_v1
NGA-038928,2022-02,61,1,2,12,18,26.4,30.1,synthetic_ng_v1
NGA-038928,2022-03,64,1,2,12,27,49.8,33.8,synthetic_ng_v1
NGA-038928,2022-04,63,1,2,12,21,45.7,29.2,synthetic_ng_v1
NGA-038928,2022-05,64,1,2,12,27,45.4,28.3,synthetic_ng_v1
NGA-038928,2022-06,70,1,2,12,25,83.6,28.5,synthetic_ng_v1
NGA-038928,2022-07,57,1,2,12,21,102.6,30.8,synthetic_ng_v1
NGA-038928,2022-08,47,1,2,12,27,72.3,29.4,synthetic_ng_v1
NGA-038928,2022-09,48,1,2,12,19,49.2,30.4,synthetic_ng_v1
NGA-038928,2022-10,46,1,2,12,19,47.1,29.1,synthetic_ng_v1
NGA-038928,2022-11,53,1,2,12,19,26.1,33.3,synthetic_ng_v1
NGA-038928,2022-12,55,1,2,12,18,53.4,29.7,synthetic_ng_v1
NGA-038928,2023-01,52,1,2,12,19,36.6,30.3,synthetic_ng_v1
NGA-038928,2023-02,50,1,2,12,18,22.4,25.6,synthetic_ng_v1
NGA-038928,2023-03,64,1,2,12,29,38.7,28.7,synthetic_ng_v1
NGA-038928,2023-04,73,1,2,12,18,40.2,33.4,synthetic_ng_v1
NGA-038928,2023-05,63,1,2,12,18,22.1,32.5,synthetic_ng_v1
NGA-038928,2023-06,73,1,2,12,24,113.6,31.2,synthetic_ng_v1
NGA-038928,2023-07,59,1,2,12,19,36.0,30.1,synthetic_ng_v1
NGA-038928,2023-08,52,1,2,12,20,43.8,29.7,synthetic_ng_v1
NGA-038928,2023-09,51,1,2,12,22,64.8,31.1,synthetic_ng_v1
NGA-038928,2023-10,46,1,2,12,14,25.5,29.5,synthetic_ng_v1
NGA-038928,2023-11,57,1,2,12,25,43.0,26.8,synthetic_ng_v1
NGA-038928,2023-12,49,1,2,12,28,38.2,29.7,synthetic_ng_v1
NGA-038928,2024-01,52,1,2,12,30,53.7,29.0,synthetic_ng_v1
NGA-038928,2024-02,68,1,2,12,28,46.5,30.3,synthetic_ng_v1
NGA-038928,2024-03,62,1,2,12,16,32.3,28.3,synthetic_ng_v1
NGA-038928,2024-04,53,1,2,12,25,36.4,32.9,synthetic_ng_v1
NGA-038928,2024-05,64,1,2,12,23,27.8,29.3,synthetic_ng_v1
NGA-038928,2024-06,58,1,2,12,29,56.6,31.7,synthetic_ng_v1
NGA-038928,2024-07,55,1,2,12,22,147.2,31.6,synthetic_ng_v1
NGA-038928,2024-08,62,1,2,12,24,97.6,32.8,synthetic_ng_v1
NGA-038928,2024-09,52,1,2,12,29,124.5,32.9,synthetic_ng_v1
NGA-038928,2024-10,46,1,2,12,22,30.4,29.2,synthetic_ng_v1
NGA-038928,2024-11,49,1,2,12,21,15.3,34.2,synthetic_ng_v1
NGA-038928,2024-12,51,1,2,12,22,35.0,29.8,synthetic_ng_v1
NGA-025309,2020-01,41,0,3,15,21,100.0,28.6,synthetic_ng_v1
NGA-025309,2020-02,50,0,3,15,26,132.9,28.9,synthetic_ng_v1
NGA-025309,2020-03,59,0,3,15,27,77.0,30.2,synthetic_ng_v1
NGA-025309,2020-04,54,0,3,15,25,68.6,28.5,synthetic_ng_v1
NGA-025309,2020-05,57,0,3,15,13,124.6,25.8,synthetic_ng_v1
NGA-025309,2020-06,47,0,3,15,23,134.1,29.6,synthetic_ng_v1
NGA-025309,2020-07,58,0,3,15,22,130.5,27.7,synthetic_ng_v1
NGA-025309,2020-08,52,0,3,15,22,160.1,27.0,synthetic_ng_v1
NGA-025309,2020-09,55,0,3,15,28,118.2,28.6,synthetic_ng_v1
NGA-025309,2020-10,42,0,3,15,24,70.2,29.5,synthetic_ng_v1
NGA-025309,2020-11,43,0,3,15,30,96.9,28.8,synthetic_ng_v1
NGA-025309,2020-12,31,0,3,15,25,124.4,27.5,synthetic_ng_v1
NGA-025309,2021-01,40,0,3,15,28,11.4,31.7,synthetic_ng_v1
NGA-025309,2021-02,38,0,3,15,26,104.7,29.3,synthetic_ng_v1
NGA-025309,2021-03,50,0,3,15,20,50.1,27.5,synthetic_ng_v1
NGA-025309,2021-04,49,0,3,15,24,51.6,29.2,synthetic_ng_v1
NGA-025309,2021-05,49,0,3,15,30,78.6,28.2,synthetic_ng_v1
NGA-025309,2021-06,62,0,3,15,18,149.6,26.7,synthetic_ng_v1
NGA-025309,2021-07,45,0,3,15,25,94.5,26.0,synthetic_ng_v1
NGA-025309,2021-08,44,0,3,15,29,150.1,26.2,synthetic_ng_v1
NGA-025309,2021-09,46,0,3,15,27,121.5,29.6,synthetic_ng_v1
NGA-025309,2021-10,41,0,3,15,17,145.0,28.6,synthetic_ng_v1
NGA-025309,2021-11,35,0,3,15,26,85.7,26.1,synthetic_ng_v1
NGA-025309,2021-12,33,0,3,15,27,79.8,26.6,synthetic_ng_v1
NGA-025309,2022-01,44,0,3,15,19,98.2,29.9,synthetic_ng_v1
NGA-025309,2022-02,60,0,3,15,20,35.5,26.6,synthetic_ng_v1
NGA-025309,2022-03,48,0,3,15,24,59.2,26.9,synthetic_ng_v1
NGA-025309,2022-04,51,0,3,15,23,121.6,28.1,synthetic_ng_v1
NGA-025309,2022-05,61,0,3,15,26,53.3,29.8,synthetic_ng_v1
NGA-025309,2022-06,61,0,3,15,21,179.8,27.2,synthetic_ng_v1
NGA-025309,2022-07,50,0,3,15,23,124.0,28.0,synthetic_ng_v1
NGA-025309,2022-08,46,0,3,15,30,145.0,30.0,synthetic_ng_v1
NGA-025309,2022-09,43,0,3,15,26,123.7,28.0,synthetic_ng_v1
NGA-025309,2022-10,38,0,3,15,30,38.6,25.7,synthetic_ng_v1
NGA-025309,2022-11,40,0,3,15,26,56.1,31.5,synthetic_ng_v1
NGA-025309,2022-12,34,0,3,15,18,49.2,30.0,synthetic_ng_v1
NGA-025309,2023-01,46,0,3,15,19,101.1,26.2,synthetic_ng_v1
NGA-025309,2023-02,41,0,3,15,26,99.2,25.6,synthetic_ng_v1
NGA-025309,2023-03,52,0,3,15,25,93.6,26.1,synthetic_ng_v1
NGA-025309,2023-04,49,0,3,15,24,69.5,26.9,synthetic_ng_v1
NGA-025309,2023-05,45,0,3,15,26,61.6,27.6,synthetic_ng_v1
NGA-025309,2023-06,65,0,3,15,22,100.6,29.8,synthetic_ng_v1
NGA-025309,2023-07,53,0,3,15,20,189.0,27.1,synthetic_ng_v1
NGA-025309,2023-08,52,0,3,15,30,235.9,26.5,synthetic_ng_v1
NGA-025309,2023-09,47,0,3,15,24,86.9,30.3,synthetic_ng_v1
NGA-025309,2023-10,44,0,3,15,20,87.2,25.4,synthetic_ng_v1
NGA-025309,2023-11,48,0,3,15,21,124.9,27.3,synthetic_ng_v1
NGA-025309,2023-12,44,0,3,15,23,155.0,29.3,synthetic_ng_v1
NGA-025309,2024-01,46,0,3,15,28,104.0,29.0,synthetic_ng_v1
NGA-025309,2024-02,55,0,3,15,21,151.1,28.5,synthetic_ng_v1
NGA-025309,2024-03,57,0,3,15,27,91.2,28.8,synthetic_ng_v1
NGA-025309,2024-04,52,0,3,15,21,34.3,28.8,synthetic_ng_v1
NGA-025309,2024-05,57,0,3,15,27,16.7,29.2,synthetic_ng_v1
NGA-025309,2024-06,58,0,3,15,17,143.4,26.5,synthetic_ng_v1
NGA-025309,2024-07,55,0,3,15,23,172.0,28.1,synthetic_ng_v1
NGA-025309,2024-08,39,0,3,15,29,74.1,27.4,synthetic_ng_v1
NGA-025309,2024-09,44,0,3,15,21,171.1,26.6,synthetic_ng_v1
NGA-025309,2024-10,45,0,3,15,26,98.1,28.1,synthetic_ng_v1
NGA-025309,2024-11,47,0,3,15,22,59.9,27.6,synthetic_ng_v1
NGA-025309,2024-12,46,0,3,15,22,77.4,26.1,synthetic_ng_v1
NGA-039233,2020-01,51,0,5,5,19,41.7,31.0,synthetic_ng_v1
NGA-039233,2020-02,57,0,5,5,22,44.1,30.8,synthetic_ng_v1
NGA-039233,2020-03,50,0,5,5,21,14.2,26.9,synthetic_ng_v1
NGA-039233,2020-04,53,0,5,5,28,36.0,30.7,synthetic_ng_v1
NGA-039233,2020-05,49,0,5,5,27,29.1,29.5,synthetic_ng_v1
NGA-039233,2020-06,56,0,5,5,26,69.3,29.0,synthetic_ng_v1
NGA-039233,2020-07,44,0,5,5,23,101.7,29.8,synthetic_ng_v1
NGA-039233,2020-08,46,0,5,5,23,24.2,29.3,synthetic_ng_v1
NGA-039233,2020-09,36,0,5,5,17,102.7,27.5,synthetic_ng_v1
NGA-039233,2020-10,47,0,5,5,28,30.0,33.2,synthetic_ng_v1
NGA-039233,2020-11,51,0,5,5,25,27.7,27.7,synthetic_ng_v1
NGA-039233,2020-12,39,0,5,5,22,33.3,28.3,synthetic_ng_v1
NGA-039233,2021-01,47,0,5,5,28,62.6,29.8,synthetic_ng_v1
NGA-039233,2021-02,49,0,5,5,29,44.9,32.4,synthetic_ng_v1
NGA-039233,2021-03,59,0,5,5,22,19.4,29.6,synthetic_ng_v1
NGA-039233,2021-04,50,0,5,5,20,42.7,26.7,synthetic_ng_v1
NGA-039233,2021-05,46,0,5,5,28,48.3,29.0,synthetic_ng_v1
NGA-039233,2021-06,52,0,5,5,16,13.7,30.4,synthetic_ng_v1
NGA-039233,2021-07,44,0,5,5,27,77.9,32.1,synthetic_ng_v1
NGA-039233,2021-08,53,0,5,5,21,40.7,27.5,synthetic_ng_v1
NGA-039233,2021-09,43,0,5,5,23,160.3,30.5,synthetic_ng_v1
NGA-039233,2021-10,44,0,5,5,29,25.0,26.1,synthetic_ng_v1
NGA-039233,2021-11,47,0,5,5,25,31.5,30.9,synthetic_ng_v1
NGA-039233,2021-12,37,0,5,5,24,41.1,29.7,synthetic_ng_v1
NGA-039233,2022-01,39,0,5,5,30,21.1,31.6,synthetic_ng_v1
NGA-039233,2022-02,46,0,5,5,21,12.0,27.0,synthetic_ng_v1
NGA-039233,2022-03,59,0,5,5,30,49.3,32.3,synthetic_ng_v1
NGA-039233,2022-04,49,0,5,5,25,44.8,27.9,synthetic_ng_v1
NGA-039233,2022-05,46,0,5,5,21,2.8,29.9,synthetic_ng_v1
NGA-039233,2022-06,62,0,5,5,28,56.8,33.8,synthetic_ng_v1
NGA-039233,2022-07,43,0,5,5,16,76.1,26.7,synthetic_ng_v1
NGA-039233,2022-08,47,0,5,5,25,140.3,30.4,synthetic_ng_v1
NGA-039233,2022-09,35,0,5,5,22,85.0,27.7,synthetic_ng_v1
NGA-039233,2022-10,31,0,5,5,20,41.5,31.0,synthetic_ng_v1
NGA-039233,2022-11,37,0,5,5,18,30.9,31.8,synthetic_ng_v1
NGA-039233,2022-12,48,0,5,5,26,34.7,30.1,synthetic_ng_v1
NGA-039233,2023-01,38,0,5,5,22,23.1,27.7,synthetic_ng_v1
NGA-039233,2023-02,55,0,5,5,21,22.6,29.7,synthetic_ng_v1
NGA-039233,2023-03,53,0,5,5,17,17.1,29.8,synthetic_ng_v1
NGA-039233,2023-04,44,0,5,5,28,40.0,33.9,synthetic_ng_v1
NGA-039233,2023-05,48,0,5,5,26,43.9,29.6,synthetic_ng_v1
NGA-039233,2023-06,48,0,5,5,21,97.1,29.9,synthetic_ng_v1
NGA-039233,2023-07,54,0,5,5,22,32.8,28.3,synthetic_ng_v1
NGA-039233,2023-08,42,0,5,5,22,109.6,27.7,synthetic_ng_v1
NGA-039233,2023-09,49,0,5,5,28,28.9,30.3,synthetic_ng_v1
NGA-039233,2023-10,42,0,5,5,21,37.8,30.5,synthetic_ng_v1
NGA-039233,2023-11,39,0,5,5,30,20.7,33.3,synthetic_ng_v1
NGA-039233,2023-12,38,0,5,5,26,45.3,30.6,synthetic_ng_v1
NGA-039233,2024-01,42,0,5,5,28,13.2,32.3,synthetic_ng_v1
NGA-039233,2024-02,50,0,5,5,26,8.1,27.6,synthetic_ng_v1
NGA-039233,2024-03,60,0,5,5,21,25.4,29.5,synthetic_ng_v1
NGA-039233,2024-04,55,0,5,5,22,6.8,31.4,synthetic_ng_v1
NGA-039233,2024-05,45,0,5,5,26,34.9,31.3,synthetic_ng_v1
NGA-039233,2024-06,58,0,5,5,16,78.0,28.4,synthetic_ng_v1
NGA-039233,2024-07,55,0,5,5,19,126.0,29.6,synthetic_ng_v1
NGA-039233,2024-08,57,0,5,5,19,41.9,26.6,synthetic_ng_v1
NGA-039233,2024-09,38,0,5,5,22,108.8,31.7,synthetic_ng_v1
NGA-039233,2024-10,40,0,5,5,30,27.5,30.4,synthetic_ng_v1
NGA-039233,2024-11,34,0,5,5,19,37.5,27.8,synthetic_ng_v1
NGA-039233,2024-12,48,0,5,5,30,0.0,30.6,synthetic_ng_v1
NGA-044262,2020-01,53,0,6,17,24,104.9,29.4,synthetic_ng_v1
NGA-044262,2020-02,62,0,6,17,16,114.9,28.1,synthetic_ng_v1
NGA-044262,2020-03,60,0,6,17,22,63.5,26.8,synthetic_ng_v1
NGA-044262,2020-04,65,0,6,17,25,116.9,30.0,synthetic_ng_v1
NGA-044262,2020-05,54,0,6,17,29,89.4,26.5,synthetic_ng_v1
NGA-044262,2020-06,61,0,6,17,23,72.1,27.9,synthetic_ng_v1
NGA-044262,2020-07,59,0,6,17,20,214.8,27.6,synthetic_ng_v1
NGA-044262,2020-08,53,0,6,17,24,216.2,29.4,synthetic_ng_v1
NGA-044262,2020-09,46,0,6,17,22,176.4,26.1,synthetic_ng_v1
NGA-044262,2020-10,46,0,6,17,29,142.3,31.3,synthetic_ng_v1
NGA-044262,2020-11,48,0,6,17,21,36.5,28.3,synthetic_ng_v1
NGA-044262,2020-12,49,0,6,17,24,92.2,30.1,synthetic_ng_v1
NGA-044262,2021-01,44,0,6,17,21,132.6,28.5,synthetic_ng_v1
NGA-044262,2021-02,60,0,6,17,25,102.1,29.2,synthetic_ng_v1
NGA-044262,2021-03,66,0,6,17,23,147.3,28.3,synthetic_ng_v1
NGA-044262,2021-04,56,0,6,17,27,89.1,27.7,synthetic_ng_v1
NGA-044262,2021-05,70,0,6,17,30,35.7,29.3,synthetic_ng_v1
NGA-044262,2021-06,60,0,6,17,16,101.3,27.8,synthetic_ng_v1
NGA-044262,2021-07,50,0,6,17,30,278.2,27.2,synthetic_ng_v1
NGA-044262,2021-08,52,0,6,17,28,143.3,28.2,synthetic_ng_v1
NGA-044262,2021-09,46,0,6,17,20,41.5,30.3,synthetic_ng_v1
NGA-044262,2021-10,47,0,6,17,20,68.8,26.2,synthetic_ng_v1
NGA-044262,2021-11,41,0,6,17,18,118.4,27.6,synthetic_ng_v1
NGA-044262,2021-12,45,0,6,17,26,121.8,26.6,synthetic_ng_v1
NGA-044262,2022-01,47,0,6,17,25,103.2,29.0,synthetic_ng_v1
NGA-044262,2022-02,60,0,6,17,28,88.9,27.4,synthetic_ng_v1
NGA-044262,2022-03,48,0,6,17,25,36.1,29.3,synthetic_ng_v1
NGA-044262,2022-04,67,0,6,17,24,64.5,29.7,synthetic_ng_v1
NGA-044262,2022-05,58,0,6,17,26,106.4,28.5,synthetic_ng_v1
NGA-044262,2022-06,67,0,6,17,24,182.3,28.2,synthetic_ng_v1
NGA-044262,2022-07,55,0,6,17,21,175.6,28.7,synthetic_ng_v1
NGA-044262,2022-08,52,0,6,17,26,132.6,25.4,synthetic_ng_v1
NGA-044262,2022-09,44,0,6,17,30,148.3,27.1,synthetic_ng_v1
NGA-044262,2022-10,42,0,6,17,17,7.3,29.5,synthetic_ng_v1
NGA-044262,2022-11,53,0,6,17,27,23.7,29.7,synthetic_ng_v1
NGA-044262,2022-12,48,0,6,17,22,127.4,29.2,synthetic_ng_v1
NGA-044262,2023-01,50,0,6,17,21,113.7,28.6,synthetic_ng_v1
NGA-044262,2023-02,58,0,6,17,25,92.5,29.4,synthetic_ng_v1
NGA-044262,2023-03,62,0,6,17,22,63.8,28.6,synthetic_ng_v1
NGA-044262,2023-04,58,0,6,17,23,83.4,26.8,synthetic_ng_v1
NGA-044262,2023-05,52,0,6,17,23,74.8,27.9,synthetic_ng_v1
NGA-044262,2023-06,63,0,6,17,30,192.0,27.3,synthetic_ng_v1
NGA-044262,2023-07,52,0,6,17,25,77.7,26.7,synthetic_ng_v1
NGA-044262,2023-08,56,0,6,17,30,184.1,28.9,synthetic_ng_v1
NGA-044262,2023-09,51,0,6,17,24,87.3,29.1,synthetic_ng_v1
NGA-044262,2023-10,50,0,6,17,26,104.0,26.7,synthetic_ng_v1
NGA-044262,2023-11,41,0,6,17,24,98.5,25.1,synthetic_ng_v1
NGA-044262,2023-12,46,0,6,17,23,46.4,26.3,synthetic_ng_v1
NGA-044262,2024-01,54,0,6,17,28,137.1,29.3,synthetic_ng_v1
NGA-044262,2024-02,57,0,6,17,13,50.1,26.9,synthetic_ng_v1
NGA-044262,2024-03,55,0,6,17,19,135.4,28.1,synthetic_ng_v1
NGA-044262,2024-04,65,0,6,17,27,103.3,27.3,synthetic_ng_v1
NGA-044262,2024-05,56,0,6,17,26,80.1,26.3,synthetic_ng_v1
NGA-044262,2024-06,69,0,6,17,21,156.5,28.9,synthetic_ng_v1
NGA-044262,2024-07,56,0,6,17,27,119.3,29.5,synthetic_ng_v1
NGA-044262,2024-08,53,0,6,17,27,75.8,28.0,synthetic_ng_v1
NGA-044262,2024-09,47,0,6,17,25,115.4,28.7,synthetic_ng_v1
NGA-044262,2024-10,45,0,6,17,20,42.0,28.9,synthetic_ng_v1
NGA-044262,2024-11,48,0,6,17,30,122.2,32.0,synthetic_ng_v1
NGA-044262,2024-12,45,0,6,17,22,135.8,25.9,synthetic_ng_v1
NGA-007307,2020-01,49,1,2,9,25,27.2,30.4,synthetic_ng_v1
NGA-007307,2020-02,59,1,2,9,12,38.7,28.2,synthetic_ng_v1
NGA-007307,2020-03,53,1,2,9,18,42.4,31.9,synthetic_ng_v1
NGA-007307,2020-04,58,1,2,9,21,4.6,30.7,synthetic_ng_v1
NGA-007307,2020-05,65,1,2,9,21,44.9,32.9,synthetic_ng_v1
NGA-007307,2020-06,58,1,2,9,25,86.7,33.0,synthetic_ng_v1
NGA-007307,2020-07,53,1,2,9,30,52.7,33.0,synthetic_ng_v1
NGA-007307,2020-08,48,1,2,9,19,17.4,30.8,synthetic_ng_v1
NGA-007307,2020-09,56,1,2,9,17,47.2,28.8,synthetic_ng_v1
NGA-007307,2020-10,49,1,2,9,21,32.4,30.9,synthetic_ng_v1
NGA-007307,2020-11,53,1,2,9,19,34.2,31.0,synthetic_ng_v1
NGA-007307,2020-12,53,1,2,9,24,35.1,28.5,synthetic_ng_v1
NGA-007307,2021-01,46,1,2,9,24,47.2,31.8,synthetic_ng_v1
NGA-007307,2021-02,54,1,2,9,28,33.3,30.1,synthetic_ng_v1
NGA-007307,2021-03,64,1,2,9,29,52.5,32.0,synthetic_ng_v1
NGA-007307,2021-04,64,1,2,9,29,35.6,28.9,synthetic_ng_v1
NGA-007307,2021-05,62,1,2,9,24,13.3,32.5,synthetic_ng_v1
NGA-007307,2021-06,62,1,2,9,16,128.6,29.7,synthetic_ng_v1
NGA-007307,2021-07,50,1,2,9,21,56.3,29.5,synthetic_ng_v1
NGA-007307,2021-08,50,1,2,9,25,92.0,33.0,synthetic_ng_v1
NGA-007307,2021-09,52,1,2,9,26,70.5,35.2,synthetic_ng_v1
NGA-007307,2021-10,52,1,2,9,22,17.9,30.2,synthetic_ng_v1
NGA-007307,2021-11,40,1,2,9,29,34.9,32.6,synthetic_ng_v1
NGA-007307,2021-12,36,1,2,9,28,42.8,33.0,synthetic_ng_v1
NGA-007307,2022-01,42,1,2,9,16,64.3,27.1,synthetic_ng_v1
NGA-007307,2022-02,55,1,2,9,20,44.4,28.1,synthetic_ng_v1
NGA-007307,2022-03,56,1,2,9,18,53.8,31.4,synthetic_ng_v1
NGA-007307,2022-04,60,1,2,9,25,12.2,28.6,synthetic_ng_v1
NGA-007307,2022-05,55,1,2,9,24,18.6,31.8,synthetic_ng_v1
NGA-007307,2022-06,63,1,2,9,23,117.2,30.7,synthetic_ng_v1
NGA-007307,2022-07,62,1,2,9,20,28.1,27.0,synthetic_ng_v1
NGA-007307,2022-08,46,1,2,9,30,52.8,29.2,synthetic_ng_v1
NGA-007307,2022-09,48,1,2,9,27,98.5,27.6,synthetic_ng_v1
NGA-007307,2022-10,42,1,2,9,18,33.8,28.2,synthetic_ng_v1
NGA-007307,2022-11,51,1,2,9,19,33.5,28.9,synthetic_ng_v1
NGA-007307,2022-12,50,1,2,9,21,6.9,30.3,synthetic_ng_v1
NGA-007307,2023-01,53,1,2,9,22,56.9,28.8,synthetic_ng_v1
NGA-007307,2023-02,61,1,2,9,20,36.6,31.5,synthetic_ng_v1
NGA-007307,2023-03,58,1,2,9,22,38.0,30.6,synthetic_ng_v1
NGA-007307,2023-04,61,1,2,9,24,21.0,31.1,synthetic_ng_v1
NGA-007307,2023-05,63,1,2,9,19,21.9,31.0,synthetic_ng_v1
NGA-007307,2023-06,66,1,2,9,30,23.4,33.8,synthetic_ng_v1
NGA-007307,2023-07,57,1,2,9,20,70.1,28.4,synthetic_ng_v1
NGA-007307,2023-08,52,1,2,9,30,91.8,29.9,synthetic_ng_v1
NGA-007307,2023-09,48,1,2,9,25,61.4,29.7,synthetic_ng_v1
NGA-007307,2023-10,49,1,2,9,29,48.8,26.7,synthetic_ng_v1
NGA-007307,2023-11,45,1,2,9,25,29.2,32.5,synthetic_ng_v1
NGA-007307,2023-12,50,1,2,9,26,26.9,28.8,synthetic_ng_v1
NGA-007307,2024-01,45,1,2,9,30,30.2,30.3,synthetic_ng_v1
NGA-007307,2024-02,57,1,2,9,29,32.2,31.2,synthetic_ng_v1
NGA-007307,2024-03,59,1,2,9,28,9.0,33.0,synthetic_ng_v1
NGA-007307,2024-04,63,1,2,9,24,42.8,33.4,synthetic_ng_v1
NGA-007307,2024-05,66,1,2,9,22,40.2,28.4,synthetic_ng_v1
NGA-007307,2024-06,60,1,2,9,23,54.3,32.0,synthetic_ng_v1
NGA-007307,2024-07,58,1,2,9,18,126.5,30.1,synthetic_ng_v1
NGA-007307,2024-08,51,1,2,9,17,13.8,32.2,synthetic_ng_v1
NGA-007307,2024-09,50,1,2,9,27,126.3,29.5,synthetic_ng_v1
NGA-007307,2024-10,41,1,2,9,23,43.3,28.3,synthetic_ng_v1
NGA-007307,2024-11,50,1,2,9,24,39.3,31.6,synthetic_ng_v1
NGA-007307,2024-12,51,1,2,9,27,19.7,32.1,synthetic_ng_v1
NGA-044342,2020-01,54,1,4,11,25,48.3,29.5,synthetic_ng_v1
NGA-044342,2020-02,66,1,4,11,24,90.1,27.1,synthetic_ng_v1
NGA-044342,2020-03,65,1,4,11,23,93.2,31.1,synthetic_ng_v1
NGA-044342,2020-04,62,1,4,11,22,46.4,28.2,synthetic_ng_v1
NGA-044342,2020-05,64,1,4,11,24,116.1,29.4,synthetic_ng_v1
NGA-044342,2020-06,67,1,4,11,28,160.0,30.0,synthetic_ng_v1
NGA-044342,2020-07,73,1,4,11,30,170.0,29.0,synthetic_ng_v1
NGA-044342,2020-08,61,1,4,11,20,118.2,29.2,synthetic_ng_v1
NGA-044342,2020-09,57,1,4,11,27,145.8,28.0,synthetic_ng_v1
NGA-044342,2020-10,56,1,4,11,21,83.9,26.3,synthetic_ng_v1
NGA-044342,2020-11,48,1,4,11,25,67.0,28.6,synthetic_ng_v1
NGA-044342,2020-12,52,1,4,11,24,129.8,28.7,synthetic_ng_v1
NGA-044342,2021-01,52,1,4,11,28,36.2,25.5,synthetic_ng_v1
NGA-044342,2021-02,64,1,4,11,27,65.8,25.4,synthetic_ng_v1
NGA-044342,2021-03,65,1,4,11,25,95.6,28.5,synthetic_ng_v1
NGA-044342,2021-04,59,1,4,11,17,83.2,27.4,synthetic_ng_v1
NGA-044342,2021-05,68,1,4,11,14,144.7,30.4,synthetic_ng_v1
NGA-044342,2021-06,70,1,4,11,19,74.2,31.4,synthetic_ng_v1
NGA-044342,2021-07,58,1,4,11,28,133.3,28.9,synthetic_ng_v1
NGA-044342,2021-08,57,1,4,11,17,204.3,27.0,synthetic_ng_v1
NGA-044342,2021-09,59,1,4,11,26,124.6,29.8,synthetic_ng_v1
NGA-044342,2021-10,55,1,4,11,25,65.2,29.7,synthetic_ng_v1
NGA-044342,2021-11,57,1,4,11,30,130.9,27.3,synthetic_ng_v1
NGA-044342,2021-12,63,1,4,11,22,117.8,28.4,synthetic_ng_v1
NGA-044342,2022-01,65,1,4,11,20,87.0,27.0,synthetic_ng_v1
NGA-044342,2022-02,63,1,4,11,23,111.1,26.2,synthetic_ng_v1
NGA-044342,2022-03,66,1,4,11,23,64.7,29.1,synthetic_ng_v1
NGA-044342,2022-04,81,1,4,11,20,53.9,27.2,synthetic_ng_v1
NGA-044342,2022-05,63,1,4,11,24,4.3,27.0,synthetic_ng_v1
NGA-044342,2022-06,74,1,4,11,25,144.9,26.7,synthetic_ng_v1
NGA-044342,2022-07,71,1,4,11,22,36.6,27.2,synthetic_ng_v1
